IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
03333026000C,CRAWFORD,-87.750653,39.142501,551,Coal Test,Multiple log types,0.2,3.8,-247,1.6,-271.6,8.9,,,,,,
03333027000C,CRAWFORD,-87.737702,39.119519,522,Coal Test,Multiple log types,-29,3.5,-287.2,0.8,-306.9,7.49,,,,,,
03333028000C,CRAWFORD,-87.69971,39.122366,505,Coal Test,Gamma Ray Density,-20,3.6,-262,1.5,-296,7.7,,,,,,
03335683000C,CRAWFORD,-87.635211,39.07151,452,Coal Test,Drillers Log,16,3.8,,,-247.3,6.96,,,,,,
03335684000C,CRAWFORD,-87.635122,39.071509,452,Coal Test,Multiple log types,16.6,3.78,-248,7,-248.5,5,,,,,,
03335685000C,CRAWFORD,-87.684497,39.046314,484,Coal Test,Drillers Log,5.1,3.75,-266.1,0.85,-296,8.1,,,,,,
03335686000C,CRAWFORD,-87.587966,39.005985,430,Coal Test,Drillers Log,45.9,3.74,-205,0.99,-227.4,5.9,,,,,,
03390083000C,CRAWFORD,-87.666304,39.15771,443,Coal Test,Drillers Log,7.6,5.16,,,-257,8.17,,,,,,
03390100000C,CRAWFORD,-87.577668,38.896074,482.3,Coal Test,Drillers Log,63.9,1,,,,,,,,,,
03390102000C,CRAWFORD,-87.550672,38.927744,462.2,Coal Test,Drillers Log,102.7,3.75,,,,,,,,,,
03390103000C,CRAWFORD,-87.559662,38.943377,465,Coal Test,Drillers Log,79.5,1.5,,,,,,,,,,
03390104000C,CRAWFORD,-87.619314,38.976871,483,Coal Test,Drillers Log,110,4,,,,,,,,,,
03390105000C,CRAWFORD,-87.631133,38.979308,462,Coal Test,Drillers Log,68,3.17,,,,,,,,,,
03390107000C,CRAWFORD,-87.602101,39.043245,443,Coal Test,Drillers Log,17,2.67,,,,,,,,,,
03390108000C,CRAWFORD,-87.606172,38.98128,493,Coal Test,Drillers Log,77,3.25,,,,,,,,,,
03390109000C,CRAWFORD,-87.749787,39.078141,446,Coal Test,Drillers Log,21,4,,,,,,,,,,
03390110000C,CRAWFORD,-87.667662,39.073096,475,Coal Test,Drillers Log,2,3.58,,,,,,,,,,
03500005000C,CUMBERLAND,-88.430663,39.300807,662,Oil and Gas Test,Electric Log,,,-568,,-585,5,,,,,,
03500008000C,CUMBERLAND,-88.165186,39.198953,585,Oil and Gas Test,Electric Log,,,-775,,-782,3.5,,,,,,
03500025000C,CUMBERLAND,-88.287202,39.369593,650,Oil and Gas Test,Electric Log,,,-656,,-675,5,,,,,,
03500027000C,CUMBERLAND,-88.414439,39.344265,667,Oil and Gas Test,Electric Log,,,-467,,,,,,,,,
03500029000C,CUMBERLAND,-88.395719,39.24471,609,Oil and Gas Test,Electric Log,,,-623,,-644,2.5,,,,,,
03500030000C,CUMBERLAND,-88.425792,39.244889,648,Oil and Gas Test,Electric Log,,,-632,,-642,4,,,,,,
03500031000C,CUMBERLAND,-88.441974,39.237602,652,Oil and Gas Test,Electric Log,,,-608,,-618,4,,,,,,
03500032000C,CUMBERLAND,-88.375633,39.23476,623,Oil and Gas Test,Electric Log,,,-657,,-673,5,,,,,,
03500033000C,CUMBERLAND,-88.264101,39.238627,590,Oil and Gas Test,Electric Log,,,-783,,-794,6,,,,,,
03500034000C,CUMBERLAND,-88.3196,39.217618,570,Oil and Gas Test,Electric Log,,,-792,,-810,5,,,,,,
03500044000C,CUMBERLAND,-88.122352,39.333513,562,Oil and Gas Test,Electric Log,,,-504,,-518,3,,,,,,
03500047000C,CUMBERLAND,-88.122371,39.349857,585,Oil and Gas Test,Electric Log,,,-479,,-491,4,,,,,,
03500048000C,CUMBERLAND,-88.184214,39.223586,544,Oil and Gas Test,Electric Log,,,-762,,-781,5,,,,,,
03500052000C,CUMBERLAND,-88.01736,39.233511,633,Oil and Gas Test,Electric Log,,,8,,-17,3,,,,,,
03500058000C,CUMBERLAND,-88.437723,39.329894,660,Oil and Gas Test,Electric Log,,,,,-517,5,,,,,,
03500060000C,CUMBERLAND,-88.048849,39.243882,614,Oil and Gas Test,Electric Log,,,25,,6,3.5,,,,,,
03500062000C,CUMBERLAND,-88.041773,39.247689,620,Oil and Gas Test,Electric Log,,,79,,59,4.5,,,,,,
03500070000C,CUMBERLAND,-88.407646,39.271781,648,Oil and Gas Test,Electric Log,,,-628,,-644,6,,,,,,
03500071000C,CUMBERLAND,-88.423855,39.326209,662,Oil and Gas Test,Electric Log,,,-521,,-543,5,,,,,,
03500074000C,CUMBERLAND,-88.43328,39.33712,658,Oil and Gas Test,Electric Log,,,-432,,,,,,,,,
03500075000C,CUMBERLAND,-88.382563,39.344111,,Oil and Gas Test,Electric Log,,,,,,2,,,,,,
03500076000C,CUMBERLAND,-88.326555,39.307911,622,Oil and Gas Test,Electric Log,,,-608,,-648,2.5,,,,,,
03500077000C,CUMBERLAND,-88.305442,39.288038,614,Oil and Gas Test,Electric Log,,,-665,,-714,5,,,,,,
03500078000C,CUMBERLAND,-88.205345,39.279527,598,Oil and Gas Test,Electric Log,,,-696,,-708,4.5,,,,,,
03500079000C,CUMBERLAND,-88.139736,39.291117,588,Oil and Gas Test,Electric Log,,,-615,,-638,5.5,,,,,,
03500080000C,CUMBERLAND,-88.1003,39.325104,611,Oil and Gas Test,Electric Log,,,-353,,-367,4,,,,,,
03500081000C,CUMBERLAND,-88.054657,39.297749,585,Oil and Gas Test,Electric Log,,,11,,-6,5.5,,,,,,
03500082000C,CUMBERLAND,-88.040213,39.276248,634,Oil and Gas Test,Electric Log,,,114,,92,4,,,,,,
03500083000C,CUMBERLAND,-88.353357,39.230178,612,Oil and Gas Test,Electric Log,,,-676,,-697,5,,,,,,
03500084000C,CUMBERLAND,-88.219394,39.210615,515,Oil and Gas Test,Electric Log,,,-745,,,,,,,,,
03500085000C,CUMBERLAND,-88.444646,39.29907,660,Oil and Gas Test,Electric Log,,,-549,,-572,4.5,,,,,,
03500086000C,CUMBERLAND,-88.139492,39.201975,532,Oil and Gas Test,Electric Log,,,-706,,-728,4,,,,,,
03500087000C,CUMBERLAND,-88.073114,39.192903,592,Oil and Gas Test,Electric Log,,,-487,,,,,,,,,
03500088000C,CUMBERLAND,-88.029464,39.222179,620,Oil and Gas Test,Electric Log,,,31,,,,,,,,,
03500089000C,CUMBERLAND,-88.022476,39.226064,627,Oil and Gas Test,Electric Log,,,-46,,,,,,,,,
03500090000C,CUMBERLAND,-88.407226,39.235772,632,Oil and Gas Test,Electric Log,,,-628,,-649,4,,,,,,
03500092000C,CUMBERLAND,-88.455801,39.228492,639,Oil and Gas Test,Electric Log,,,-605,,-616,6,,,,,,
03500093000C,CUMBERLAND,-88.455673,39.179692,609,Oil and Gas Test,Electric Log,,,-607,,-625,5,,,,,,
03500094000C,CUMBERLAND,-88.446036,39.179708,609,Oil and Gas Test,Electric Log,,,-647,3,-659,5.5,,,,,,
03500095000C,CUMBERLAND,-88.395032,39.179415,592,Oil and Gas Test,Electric Log,,,-626,,-652,3.5,,,,,,
03500096000C,CUMBERLAND,-88.292669,39.206622,526,Oil and Gas Test,Electric Log,,,-766,,-788,6,,,,,,
03500097000C,CUMBERLAND,-88.255615,39.197548,582,Oil and Gas Test,Electric Log,,,-796,,-821,4.5,,,,,,
03500099000C,CUMBERLAND,-88.139359,39.187104,583,Oil and Gas Test,Electric Log,,,-717,,,,,,,,,
03500100000C,CUMBERLAND,-88.407574,39.331615,670,Oil and Gas Test,Electric Log,,,-520,,-548,4,,,,,,
03500101000C,CUMBERLAND,-88.435488,39.317039,662,Oil and Gas Test,Electric Log,,,-511,,-526,5,,,,,,
03500104000C,CUMBERLAND,-88.411486,39.179512,608,Oil and Gas Test,Electric Log,,,-654,,-667,5,,,,,,
03500106000C,CUMBERLAND,-88.176876,39.18706,588,Oil and Gas Test,Electric Log,,,-770,,-778,3.5,,,,,,
03500107000C,CUMBERLAND,-88.381931,39.273385,636,Oil and Gas Test,Electric Log,,,-619,,-630,5,,,,,,
03500108000C,CUMBERLAND,-88.324205,39.287933,620,Oil and Gas Test,Electric Log,,,-684,,-711,4,,,,,,
03500111000C,CUMBERLAND,-88.437846,39.372986,659,Oil and Gas Test,Electric Log,,,-656,,-695,4,,,,,,
03500112000C,CUMBERLAND,-88.469688,39.364398,649,Oil and Gas Test,Electric Log,,,-653,,-675,5,,,,,,
03500115000C,CUMBERLAND,-88.028806,39.194647,599,Oil and Gas Test,Electric Log,,,-115,,,,,,,,,
03500117000C,CUMBERLAND,-88.310186,39.313463,610,Oil and Gas Test,Electric Log,,,-646,,-695,3,,,,,,
03500135000C,CUMBERLAND,-88.235671,39.225342,584,Oil and Gas Test,Electric Log,,,-766,,,,,,,,,
03500137000C,CUMBERLAND,-88.150873,39.181644,582,Oil and Gas Test,Electric Log,,,-745,,-762,5,,,,,,
03500148000C,CUMBERLAND,-88.203166,39.23628,590,Oil and Gas Test,Electric Log,,,-797,,-811,4.5,,,,,,
03500157000C,CUMBERLAND,-88.091818,39.252066,592,Oil and Gas Test,Electric Log,,,-473,,-490,2.5,,,,,,
03500172000C,CUMBERLAND,-88.114083,39.284449,596,Oil and Gas Test,Electric Log,,,-530,,-554,4,,,,,,
03500173000C,CUMBERLAND,-88.157987,39.185296,523,Oil and Gas Test,Electric Log,,,-793,,-797,4,,,,,,
03500184000C,CUMBERLAND,-88.219928,39.345148,604,Oil and Gas Test,Electric Log,,,-683,,,,,,,,,
03500196000C,CUMBERLAND,-88.125099,39.360753,616,Oil and Gas Test,Electric Log,,,-456,,-473,4,,,,,,
03500197000C,CUMBERLAND,-88.087624,39.284944,610,Oil and Gas Test,Electric Log,,,-352,,-376,4,,,,,,
03500214000C,CUMBERLAND,-88.102062,39.238984,553,Oil and Gas Test,Electric Log,,,-580,,,,,,,,,
03500258000C,CUMBERLAND,-88.160881,39.3058,547,Oil and Gas Test,Electric Log,,,-679,,,,,,,,,
03501016000C,CUMBERLAND,-88.338109,39.295325,632,Oil and Gas Test,Electric Log,,,-652,,-692,4,,,,,,
03501059000C,CUMBERLAND,-88.036105,39.300174,627,Oil and Gas Test,Electric Log,,,221,,201,4,,,,,,
03501087000C,CUMBERLAND,-88.413835,39.201382,621,Oil and Gas Test,Electric Log,,,-639,,-659,2,,,,,,
03501088000C,CUMBERLAND,-88.382213,39.314154,659,Oil and Gas Test,Electric Log,,,-572,,,,,,,,,
03501169000C,CUMBERLAND,-88.147136,39.312994,595,Oil and Gas Test,Electric Log,,,-629,,-649,3.5,,,,,,
03501196000C,CUMBERLAND,-88.301789,39.17209,576,Oil and Gas Test,Electric Log,,,-814,,-845,5,,,,,,
03521385000C,CUMBERLAND,-88.212915,39.343503,622,Oil and Gas Test,Nuclear Log,,,-652,,-671,5,,,,,,
03521388000C,CUMBERLAND,-88.430169,39.203165,634,Oil and Gas Test,Nuclear Log,,,-633,,-653,5,,,,,,
03521390000C,CUMBERLAND,-88.43712,39.197795,638,Oil and Gas Test,Nuclear Log,,,-635,,-651,5.5,,,,,,
03521426000C,CUMBERLAND,-88.425433,39.194232,620,Oil and Gas Test,Nuclear Log,,,-637,,-658,6,,,,,,
03521427000C,CUMBERLAND,-88.460538,39.243061,648,Oil and Gas Test,Electric Log,,,-589,,,,,,,,,
03521465000C,CUMBERLAND,-88.423264,39.21579,640,Oil and Gas Test,Nuclear Log,,,-654,,-665,6,,,,,,
03521468000C,CUMBERLAND,-88.469888,39.248549,649,Oil and Gas Test,Electric Log,,,-583,,,,,,,,,
03521527000C,CUMBERLAND,-88.395697,39.239349,635,Oil and Gas Test,Nuclear Log,,,-633,,,,,,,,,
03521897000C,CUMBERLAND,-88.042078,39.338548,635,Oil and Gas Test,Nuclear Log,,,147,,122,4.5,,,,,,
03521899000C,CUMBERLAND,-88.034797,39.333404,637,Oil and Gas Test,Nuclear Log,,,169,,142,4.5,,,,,,
03522045000C,CUMBERLAND,-88.241444,39.309172,595,Coal Test,Other Core Study,-421,1,,,,,,,,,,
03522048000C,CUMBERLAND,-88.285439,39.30075,600,Coal Test,Other Core Study,-422,4,,,,,,,,,,
03522050000C,CUMBERLAND,-88.313176,39.280014,594,Coal Test,Other Core Study,-455,1,,,,,,,,,,
03522507000C,CUMBERLAND,-88.37768,39.331492,663,Coal Test,Drillers Log,-295,2,,,,,,,,,,
03522510000C,CUMBERLAND,-88.24886,39.331914,600,Coal Test,Drillers Log,-419,2,,,,,,,,,,
03522513000C,CUMBERLAND,-88.304767,39.332327,624,Coal Test,Drillers Log,-373,1,,,,,,,,,,
03522514000C,CUMBERLAND,-88.342073,39.331584,636,Coal Test,Other Core Study,-333.5,1.5,,,,,,,,,,
03522515000C,CUMBERLAND,-88.360155,39.344894,657,Coal Test,Drillers Log,-309,2,,,,,,,,,,
03522517000C,CUMBERLAND,-88.267061,39.323334,605,Coal Test,Other Core Study,-408,2,,,,,,,,,,
03522520000C,CUMBERLAND,-88.341318,39.301982,630,Coal Test,Drillers Log,-334.5,1.5,,,,,,,,,,
03522521000C,CUMBERLAND,-88.359703,39.287454,631,Coal Test,Drillers Log,-348,1,,,,,,,,,,
03522522000C,CUMBERLAND,-88.304127,39.287437,611,Coal Test,Drillers Log,,,-664,1,-689.9,4.4,,,,,,
03522531000C,CUMBERLAND,-88.23271,39.331721,590,Coal Test,Drillers Log,-420,3,-674,1,-715.2,4.2,,,,,,
03522532000C,CUMBERLAND,-88.24809,39.345453,641,Coal Test,Drillers Log,-460,1,,,,,,,,,,
03522556000C,CUMBERLAND,-88.398389,39.345238,664,Coal Test,Drillers Log,-271,2,,,,,,,,,,
03522557000C,CUMBERLAND,-88.378238,39.358773,660,Coal Test,Drillers Log,-225,2,,,,,,,,,,
03522558000C,CUMBERLAND,-88.249012,39.374488,682,Coal Test,Other Core Study,-471,3,,,,,,,,,,
03522559000C,CUMBERLAND,-88.301526,39.373967,663,Coal Test,Drillers Log,-380,2,,,,,,,,,,
03522560000C,CUMBERLAND,-88.303648,39.359152,620,Coal Test,Other Core Study,-383,2,,,,,,,,,,
03522561000C,CUMBERLAND,-88.299567,39.345449,624,Coal Test,Drillers Log,-355.5,0.5,,,,,,,,,,
03522562000C,CUMBERLAND,-88.266736,39.359672,654,Coal Test,Drillers Log,-456,2,,,,,,,,,,
03522563000C,CUMBERLAND,-88.267156,39.346006,592,Coal Test,Drillers Log,-428,2,,,,,,,,,,
03522564000C,CUMBERLAND,-88.214183,39.374608,693,Coal Test,Drillers Log,-469,2,,,,,,,,,,
03522566000C,CUMBERLAND,-88.236503,39.36005,660,Coal Test,Drillers Log,-474,2,,,,,,,,,,
03522567000C,CUMBERLAND,-88.163034,39.359297,620,Coal Test,Other Core Study,-350,1,,,,,,,,,,
07900009000C,JASPER,-88.128418,38.951715,523,Oil and Gas Test,Electric Log,,,-781,,-803,4,,,,,,
07900010000C,JASPER,-88.316162,38.899083,524,Oil and Gas Test,Electric Log,,,-864,,,,,,,,,
07900012000C,JASPER,-88.059295,38.851074,482,Oil and Gas Test,Electric Log,,,-850,,-861,6,,,,,,
07900014000C,JASPER,-88.233657,39.164798,581,Oil and Gas Test,Electric Log,,,-779,,-793,5,,,,,,
07900016000C,JASPER,-88.325116,38.874053,509,Oil and Gas Test,Electric Log,,,-891,,-915,4.5,,,,,,
07900017000C,JASPER,-88.353015,38.878125,491,Oil and Gas Test,Electric Log,,,-817,,-852,3.5,,,,,,
07900023000C,JASPER,-88.192867,38.862447,517,Oil and Gas Test,Electric Log,,,-871,,-893,5,,,,,,
07900104000C,JASPER,-88.147279,38.87105,513,Oil and Gas Test,Electric Log,,,-770,,-781,4,,,,,,
07900105000C,JASPER,-88.138182,38.860118,492,Oil and Gas Test,Electric Log,,,-757,,-774,4,,,,,,
07900108000C,JASPER,-88.119029,38.853177,460,Oil and Gas Test,Electric Log,,,-750,,-766,8,,,,,,
07900111000C,JASPER,-88.06759,38.853695,481,Oil and Gas Test,Electric Log,,,-843,,-852,5,,,,,,
07900128000C,JASPER,-88.284645,38.98026,546,Oil and Gas Test,Electric Log,-657,,-921,,-937,6,,,,,,
07900142000C,JASPER,-88.122457,38.974834,521,Oil and Gas Test,Electric Log,,,-757,,-783,5,,,,,,
07900161000C,JASPER,-88.132034,38.956388,527,Oil and Gas Test,Electric Log,,,-773,,,,,,,,,
07900166000C,JASPER,-88.124039,38.941078,517,Oil and Gas Test,Electric Log,,,-749,,-772,3,,,,,,
07900179000C,JASPER,-88.117634,39.023196,501,Oil and Gas Test,Electric Log,,,-829,,,,,,,,,
07900184000C,JASPER,-88.191437,39.102999,530,Oil and Gas Test,Electric Log,,,-812,,-840,,,,,,,
07900188000C,JASPER,-88.110303,39.094542,563,Oil and Gas Test,Electric Log,,,-689,,-700,6,,,,,,
07900190000C,JASPER,-87.987178,39.161233,569,Oil and Gas Test,Electric Log,,,6,,,,,,,,,
07900197000C,JASPER,-88.270124,38.899729,531,Oil and Gas Test,Electric Log,,,-905,,,,,,,,,
07900198000C,JASPER,-88.187137,39.00704,528,Oil and Gas Test,Electric Log,,,-892,,-910,6,,,,,,
07900199000C,JASPER,-88.000612,38.899067,456,Oil and Gas Test,Electric Log,,,-808,,-820,4,,,,,,
07900203000C,JASPER,-88.20353,38.955796,556,Oil and Gas Test,Electric Log,,,-923,,-932,8,,,,,,
07900207000C,JASPER,-88.207337,38.888363,534,Oil and Gas Test,Electric Log,,,-880,,-903,6,,,,,,
07900211000C,JASPER,-88.08502,38.995076,502,Oil and Gas Test,Electric Log,,,-740,,-760,4,,,,,,
07900212000C,JASPER,-88.128698,38.940895,514,Oil and Gas Test,Electric Log,,,-749,,-768,3,,,,,,
07900215000C,JASPER,-88.133446,38.944408,523,Oil and Gas Test,Electric Log,,,-794,,-815,4.5,,,,,,
07900216000C,JASPER,-88.259951,39.149779,579,Oil and Gas Test,Electric Log,,,-774,,-797,6,,,,,,
07900217000C,JASPER,-88.141045,39.076881,557,Oil and Gas Test,Electric Log,,,-755,,-780,5,,,,,,
07900218000C,JASPER,-88.236061,38.851867,479,Oil and Gas Test,Electric Log,,,-905,,-927,6,,,,,,
07900220000C,JASPER,-88.197951,38.890111,548,Oil and Gas Test,Electric Log,,,-872,,-887,7.5,,,,,,
07900223000C,JASPER,-88.159339,38.960709,528,Oil and Gas Test,Electric Log,,,-830,,-851,5,,,,,,
07900224000C,JASPER,-88.286821,38.960374,551,Oil and Gas Test,Electric Log,,,-929,,-940,7,,,,,,
07900226000C,JASPER,-88.104776,38.980747,481,Oil and Gas Test,Electric Log,,,-767,,-776,4,,,,,,
07900227000C,JASPER,-88.106075,38.97134,527,Oil and Gas Test,Electric Log,,,-763,,-783,4,,,,,,
07900238000C,JASPER,-88.090715,38.977342,479,Oil and Gas Test,Electric Log,,,-761,,-775,3.5,,,,,,
07900239000C,JASPER,-88.115671,38.942141,507,Oil and Gas Test,Electric Log,,,-773,,,,,,,,,
07900240000C,JASPER,-88.09496,38.937337,509,Oil and Gas Test,Electric Log,,,-762,,-779,4,,,,,,
07900243000C,JASPER,-88.024381,38.967375,490,Oil and Gas Test,Electric Log,,,-740,,,,,,,,,
07900249000C,JASPER,-88.117317,39.004086,527,Oil and Gas Test,Electric Log,,,-778,,-820,6,,,,,,
07900252000C,JASPER,-88.082434,39.004078,534,Oil and Gas Test,Electric Log,,,-733,,-756,4.5,,,,,,
07900266000C,JASPER,-88.078184,38.861755,483,Oil and Gas Test,Electric Log,,,-832,,-840,7,,,,,,
07900273000C,JASPER,-88.160262,39.034119,545,Oil and Gas Test,Electric Log,,,-835,,-861,4,,,,,,
07900277000C,JASPER,-88.347054,39.109807,599,Oil and Gas Test,Electric Log,,,-757,,-786,4,,,,,,
07900278000C,JASPER,-88.351476,38.981353,564,Oil and Gas Test,Electric Log,,,-852,,-877,4.5,,,,,,
07900279000C,JASPER,-88.207463,38.86634,,Oil and Gas Test,Electric Log,,,,,,7,,,,,,
07900281000C,JASPER,-88.351357,38.940033,549,Oil and Gas Test,Electric Log,,,-919,,-933,4.5,,,,,,
07900282000C,JASPER,-88.159405,38.968065,518,Oil and Gas Test,Electric Log,,,-800,,-818,5,,,,,,
07900283000C,JASPER,-88.18737,38.927384,582,Oil and Gas Test,Electric Log,,,-886,,-900,6,,,,,,
07900284000C,JASPER,-88.177915,38.912768,586,Oil and Gas Test,Electric Log,,,-861,,-874,6,,,,,,
07900287000C,JASPER,-88.043431,38.93461,510,Oil and Gas Test,Electric Log,,,-754,,,,,,,,,
07900289000C,JASPER,-88.062687,39.049417,532,Oil and Gas Test,Electric Log,,,-741,,,,,,,,,
07900290000C,JASPER,-88.209977,39.048549,497,Oil and Gas Test,Electric Log,,,-840,,-871,4,,,,,,
07900293000C,JASPER,-88.029426,39.018449,511,Oil and Gas Test,Electric Log,,,-681,,,,,,,,,
07900298000C,JASPER,-88.217809,38.917839,559,Oil and Gas Test,Electric Log,,,-901,,-917,6,,,,,,
07900300000C,JASPER,-88.170784,38.964452,532,Oil and Gas Test,Electric Log,,,-848,,-863,5,,,,,,
07900301000C,JASPER,-88.231027,38.881076,533,Oil and Gas Test,Electric Log,,,-873,,-894,6.5,,,,,,
07900304000C,JASPER,-88.346144,38.888642,519,Oil and Gas Test,Electric Log,,,-814,,-849,3,,,,,,
07900306000C,JASPER,-88.268992,39.133912,583,Oil and Gas Test,Electric Log,,,-825,,-838,6,,,,,,
07900307000C,JASPER,-88.197846,38.877307,536,Oil and Gas Test,Electric Log,,,-901,,-926,6,,,,,,
07900308000C,JASPER,-88.346947,38.983183,567,Oil and Gas Test,Electric Log,,,-863,,-898,4.5,,,,,,
07900312000C,JASPER,-88.002851,39.07521,530,Oil and Gas Test,Electric Log,,,-420,,-445,5.5,,,,,,
07900313000C,JASPER,-88.009106,38.854309,473,Oil and Gas Test,Electric Log,,,-857,,-871,6,,,,,,
07900315000C,JASPER,-88.283589,38.883877,518,Oil and Gas Test,Electric Log,,,-882,,-901,2,,,,,,
07900316000C,JASPER,-88.157799,39.0049,486,Oil and Gas Test,Electric Log,,,-879,,-900,5.5,,,,,,
07900317000C,JASPER,-88.287927,38.86771,501,Oil and Gas Test,Electric Log,,,-885,,-905,5.5,,,,,,
07900325000C,JASPER,-88.055563,38.866705,473,Oil and Gas Test,Electric Log,,,-821,,-827,6,,,,,,
07900326000C,JASPER,-88.021106,38.938525,463,Oil and Gas Test,Electric Log,,,-770,,-795,3,,,,,,
07900327000C,JASPER,-87.950353,39.12682,536,Oil and Gas Test,Electric Log,,,-104,,-119,7,,,,,,
07900330000C,JASPER,-88.0767,39.047543,490,Oil and Gas Test,Electric Log,,,-736,,,,,,,,,
07900331000C,JASPER,-88.15138,39.083824,563,Oil and Gas Test,Electric Log,,,-772,,,,,,,,,
07900334000C,JASPER,-88.23479,38.993426,558,Oil and Gas Test,Electric Log,,,-926,,,,,,,,,
07900335000C,JASPER,-87.963508,38.85958,450,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
07900339000C,JASPER,-87.970653,38.988596,480,Oil and Gas Test,Electric Log,,,-660,,,,,,,,,
07900341000C,JASPER,-88.060977,39.065793,537,Oil and Gas Test,Electric Log,,,-648,,,,,,,,,
07900343000C,JASPER,-87.993932,39.002047,492,Oil and Gas Test,Electric Log,,,-654,,-691,4,,,,,,
07900349000C,JASPER,-88.283865,38.896594,528,Oil and Gas Test,Electric Log,,,-851,,,,,,,,,
07900352000C,JASPER,-87.977368,38.88314,478,Oil and Gas Test,Electric Log,,,-811,,-842,3,,,,,,
07900354000C,JASPER,-88.250924,38.948931,531,Oil and Gas Test,Electric Log,,,-965,,-977,7.5,,,,,,
07900355000C,JASPER,-88.252841,38.906696,515,Oil and Gas Test,Electric Log,,,-910,,-945,3,,,,,,
07900356000C,JASPER,-88.073588,38.970126,475,Oil and Gas Test,Electric Log,,,-755,,-777,3,,,,,,
07900357000C,JASPER,-88.052607,38.952483,490,Oil and Gas Test,Electric Log,,,-767,,-838,4,,,,,,
07900358000C,JASPER,-87.988861,38.909617,461,Oil and Gas Test,Electric Log,,,-753,,-769,4,,,,,,
07900359000C,JASPER,-87.962759,38.928599,483,Oil and Gas Test,Electric Log,,,-740,,-758,3.5,,,,,,
07900364000C,JASPER,-88.064576,39.032863,536,Oil and Gas Test,Electric Log,,,-675,,-700,4,,,,,,
07900371000C,JASPER,-88.004394,39.038716,503,Oil and Gas Test,Electric Log,,,-593,,-627,5,,,,,,
07900375000C,JASPER,-88.093215,38.880787,488,Oil and Gas Test,Electric Log,,,-789,,-810,5,,,,,,
07900380000C,JASPER,-88.08034,38.914149,489,Oil and Gas Test,Electric Log,,,-773,,-791,2,,,,,,
07900384000C,JASPER,-88.069293,38.879553,480,Oil and Gas Test,Electric Log,,,-797,,-816,4,,,,,,
07900385000C,JASPER,-88.055614,38.862984,475,Oil and Gas Test,Electric Log,,,-819,,-829,4.5,,,,,,
07900386000C,JASPER,-88.281981,38.918275,493,Oil and Gas Test,Electric Log,,,-923,,-933,7,,,,,,
07900389000C,JASPER,-88.025348,38.998584,503,Oil and Gas Test,Electric Log,,,-697,,,,,,,,,
07900395000C,JASPER,-88.021548,39.029793,514,Oil and Gas Test,Electric Log,,,-645,,-677,4.5,,,,,,
07900396000C,JASPER,-87.965573,38.954093,472,Oil and Gas Test,Electric Log,,,-744,,,,,,,,,
07900397000C,JASPER,-88.043519,38.927375,492,Oil and Gas Test,Electric Log,,,-770,,-788,,,,,,,
07900399000C,JASPER,-88.297222,38.879184,513,Oil and Gas Test,Electric Log,,,-891,,-911,4.5,,,,,,
07900400000C,JASPER,-88.360771,38.867373,508,Oil and Gas Test,Electric Log,,,-844,,-874,4,,,,,,
07900401000C,JASPER,-88.313125,38.854375,502,Oil and Gas Test,Electric Log,,,-912,,-933,4,,,,,,
07900402000C,JASPER,-88.276311,38.861776,503,Oil and Gas Test,Electric Log,,,-921,,-942,4,,,,,,
07900409000C,JASPER,-88.190975,38.891929,540,Oil and Gas Test,Electric Log,,,-878,,-886,5.5,,,,,,
07900415000C,JASPER,-88.21461,38.897588,549,Oil and Gas Test,Electric Log,,,-893,,-913,5,,,,,,
07900416000C,JASPER,-88.228759,38.901222,542,Oil and Gas Test,Electric Log,,,-919,,-933,6.5,,,,,,
07900417000C,JASPER,-88.252124,38.87933,499,Oil and Gas Test,Electric Log,,,-909,,-931,6,,,,,,
07900418000C,JASPER,-88.176959,38.884435,530,Oil and Gas Test,Electric Log,,,-854,,-872,5,,,,,,
07900420000C,JASPER,-88.205075,38.866328,528,Oil and Gas Test,Electric Log,,,-919,,-944,5.5,,,,,,
07900421000C,JASPER,-88.214505,38.870038,516,Oil and Gas Test,Electric Log,,,-916,,-938,5,,,,,,
07900422000C,JASPER,-88.240592,38.866367,508,Oil and Gas Test,Electric Log,,,-960,,-982,5.5,,,,,,
07900423000C,JASPER,-88.178653,38.860583,513,Oil and Gas Test,Electric Log,,,-836,,-860,4,,,,,,
07900424000C,JASPER,-88.043805,38.883826,468,Oil and Gas Test,Electric Log,,,-805,,-823,3,,,,,,
07900430000C,JASPER,-87.993614,38.897985,459,Oil and Gas Test,Electric Log,,,-756,,,,,,,,,
07900432000C,JASPER,-88.010137,38.885116,461,Oil and Gas Test,Electric Log,,,-806,,,,,,,,,
07900435000C,JASPER,-87.975338,38.855925,470,Oil and Gas Test,Electric Log,,,-838,,-854,3,,,,,,
